CODCNSLDD,CODIGO,SEEKVIV,CODVIV,CICLO
113104 1000060000000193,156,113104 1156,000000012491,1
113104 1000060000000193,157,113104 1157,000000012492,1
113104 1000060000000193,158,113104 1158,000000012493,1
113104 1000060000000193,164,113104 1164,000000012494,1
113104 1000060000000193,165,113104 1165,000000012495,1
113104 1000060000000193,172,113104 1172,000000012496,1
113104 1000060000000193,175,113104 1175,000000012497,1
113104 1000060000000193,179,113104 1179,000000012498,1
113104 1000060000000193,180,113104 1180,000000012499,1
113104 1000060000000193,182,113104 1182,000000012500,1
113104 1000060000000193,192,113104 1192,000000012501,1
113104 1000060000000193,207,113104 1207,000000012502,1
113104 1000060000000193,208,113104 1208,000000012503,1
113104 1000060000000193,212,113104 1212,000000012504,1
113104 1000140000000194,224,113104 1224,000000012505,1
113104 1000140000000194,225,113104 1225,000000012506,1
113104 1000140000000194,227,113104 1227,000000012507,1
113104 1000140000000194,229,113104 1229,000000012508,1
113104 1000140000000194,237,113104 1237,000000012509,1
113104 1000140000000194,239,113104 1239,000000012510,1
113104 1000140000000194,241,113104 1241,000000012511,1
113104 1000140000000194,242,113104 1242,000000012512,1
113104 1000140000000194,247,113104 1247,000000012513,1
113104 1000140000000194,249,113104 1249,000000012514,1
113104 1000140000000194,252,113104 1252,000000012515,1
113104 1000140000000194,256,113104 1256,000000012516,1
113104 1000140000000194,262,113104 1262,000000012517,1
113104 1000140000000194,268,113104 1268,000000012518,1
113104 1000140000000194,273,113104 1273,000000012519,1
113104 1000140000000194,274,113104 1274,000000012520,1
113104 1000140000000194,275,113104 1275,000000012521,1
113104 1000140000000194,276,113104 1276,000000012522,1
113104 1000140000000194,277,113104 1277,000000012523,1
113104 1000140000000194,292,113104 1292,000000012524,1
113104 1000140000000194,301,113104 1301,000000012525,1
113104 1000140000000194,310,113104 1310,000000012526,1
113104 1000140000000194,311,113104 1311,000000012527,1
113104 1000140000000194,321,113104 1321,000000012528,1
113104 1000140000000194,336,113104 1336,000000012529,1
113100 1000180000000363,529,113100 1529,000000012602,1
113100 1000180000000363,530,113100 1530,000000012603,1
113100 1000180000000363,531,113100 1531,000000012604,1
113100 1000180000000363,538,113100 1538,000000012605,1
113100 1000180000000363,539,113100 1539,000000012606,1
113100 1000180000000363,540,113100 1540,000000012607,1
113100 1000180000000363,541,113100 1541,000000012608,1
113100 1000180000000363,546,113100 1546,000000012609,1
113100 1000180000000363,550,113100 1550,000000012610,1
113100 1000180000000363,558,113100 1558,000000012611,1
113100 1000180000000363,560,113100 1560,000000012612,1
113100 1000180000000363,561,113100 1561,000000012613,1
113100 1000180000000363,565,113100 1565,000000012614,1
113100 1000180000000363,566,113100 1566,000000012615,1
113100 1000180000000363,567,113100 1567,000000012616,1
113100 1000180000000363,580,113100 1580,000000012617,1
113100 1000180000000363,581,113100 1581,000000012618,1
113100 1000180000000363,597,113100 1597,000000012619,1
113100 1000180000000363,603,113100 1603,000000012620,1
113100 1000180000000363,611,113100 1611,000000012621,1
113100 1000180000000363,614,113100 1614,000000012622,1
113100 1000180000000363,617,113100 1617,000000012623,1
113100 1000180000000363,631,113100 1631,000000012624,1
113100 1000180000000363,649,113100 1649,000000012625,1
113100 1000180000000363,655,113100 1655,000000012626,1
113100 1000180000000363,660,113100 1660,000000012627,1
113100 1000180000000363,661,113100 1661,000000012628,1
113100 1000180000000363,663,113100 1663,000000012629,1
113100 1000180000000363,664,113100 1664,000000012630,1
113100 1000180000000363,673,113100 1673,000000012631,1
113100 1000180000000363,680,113100 1680,000000012632,1
113100 1000180000000363,681,113100 1681,000000012633,1
113100 1000180000000363,683,113100 1683,000000012634,1
113100 1000180000000363,684,113100 1684,000000012635,1
113100 1000180000000363,685,113100 1685,000000012636,1
113100 1000180000000363,687,113100 1687,000000012637,1
113100 1000180000000363,688,113100 1688,000000012638,1
113100 1000180000000363,692,113100 1692,000000012639,1
113100 1000180000000363,695,113100 1695,000000012640,1
113100 1000180000000363,700,113100 1700,000000012641,1
113100 1000080000000364,701,113100 1701,000000012642,1
113100 1000080000000364,705,113100 1705,000000012643,1
113100 1000080000000364,711,113100 1711,000000012644,1
113100 1000080000000364,714,113100 1714,000000012645,1
113100 1000080000000364,715,113100 1715,000000012646,1
113100 1000080000000364,716,113100 1716,000000012647,1
113100 1000080000000364,718,113100 1718,000000012648,1
113100 1000080000000364,725,113100 1725,000000012649,1
113100 1000080000000364,726,113100 1726,000000012650,1
113100 1000080000000364,734,113100 1734,000000012651,1
113100 1000080000000364,741,113100 1741,000000012652,1
113100 1000080000000364,742,113100 1742,000000012653,1
113100 1000080000000364,752,113100 1752,000000012654,1
113100 1000080000000364,755,113100 1755,000000012655,1
113100 1000080000000364,760,113100 1760,000000012656,1
113100 1000080000000364,767,113100 1767,000000012657,1
113100 1000080000000364,770,113100 1770,000000012658,1
113100 1000080000000364,789,113100 1789,000000012659,1
113100 1000080000000364,790,113100 1790,000000012660,1
113100 1000080000000364,791,113100 1791,000000012661,1
113100 1000080000000364,796,113100 1796,000000012662,1
113100 1000080000000364,797,113100 1797,000000012663,1
113100 1000080000000364,798,113100 1798,000000012664,1
113100 1000080000000364,799,113100 1799,000000012665,1
113100 1000080000000364,800,113100 1800,000000012666,1
113100 1000080000000364,820,113100 1820,000000012667,1
113100 1000080000000364,823,113100 1823,000000012668,1
113100 1000080000000364,829,113100 1829,000000012669,1
113100 1000080000000364,831,113100 1831,000000012670,1
113100 1000080000000364,832,113100 1832,000000012671,1
113100 1000080000000364,840,113100 1840,000000012672,1
113100 1000080000000364,845,113100 1845,000000012673,1
113100 1000080000000364,849,113100 1849,000000012674,1
113100 1000080000000364,884,113100 1884,000000012675,1
113100 1000080000000364,886,113100 1886,000000012676,1
113100 1000080000000364,887,113100 1887,000000012677,1
113100 1000080000000364,905,113100 1905,000000012678,1
113100 1000080000000364,906,113100 1906,000000012679,1
113100 1000080000000364,907,113100 1907,000000012680,1
113100 1000080000000364,910,113100 1910,000000012681,1
113100 1000090000000365,911,113100 1911,000000012682,1
113100 1000090000000365,912,113100 1912,000000012683,1
113100 1000090000000365,913,113100 1913,000000012684,1
113100 1000090000000365,915,113100 1915,000000012685,1
113100 1000090000000365,922,113100 1922,000000012686,1
113100 1000090000000365,923,113100 1923,000000012687,1
113100 1000090000000365,925,113100 1925,000000012688,1
113100 1000090000000365,932,113100 1932,000000012689,1
113100 1000090000000365,944,113100 1944,000000012690,1
113100 1000090000000365,957,113100 1957,000000012691,1
113100 1000090000000365,959,113100 1959,000000012692,1
113100 1000090000000365,960,113100 1960,000000012693,1
113100 1000090000000365,961,113100 1961,000000012694,1
113100 1000090000000365,962,113100 1962,000000012695,1
113100 1000090000000365,963,113100 1963,000000012696,1
113100 1000090000000365,964,113100 1964,000000012697,1
113100 1000090000000365,976,113100 1976,000000012698,1
113100 1000090000000365,979,113100 1979,000000012699,1
113100 1000090000000365,980,113100 1980,000000012700,1
113100 1000090000000365,981,113100 1981,000000012701,1
113100 1000090000000365,988,113100 1988,000000012702,1
113100 1000090000000365,989,113100 1989,000000012703,1
113100 1000090000000365,990,113100 1990,000000012704,1
113100 1000090000000365,991,113100 1991,000000012705,1
113100 1000090000000365,996,113100 1996,000000012706,1
113100 1000090000000365,999,113100 1999,000000012707,1
113100 1000090000000365,1001,113100 11001,000000012708,1
113106 1000290000000013,1,113106 11,000000012729,1
113106 1000290000000013,6,113106 16,000000012730,1
113106 1000290000000013,8,113106 18,000000012731,1
113106 1000290000000013,16,113106 116,000000012732,1
113106 1000290000000013,25,113106 125,000000012733,1
113106 1000290000000013,26,113106 126,000000012734,1
113106 1000290000000013,32,113106 132,000000012735,1
113106 1000290000000013,34,113106 134,000000012736,1
113106 1000290000000013,38,113106 138,000000012737,1
113106 1000290000000013,42,113106 142,000000012738,1
113105 1000280000000112,1,113105 11,000000012844,1
113105 1000280000000112,8,113105 18,000000012845,1
113105 1000280000000112,11,113105 111,000000012846,1
113105 1000280000000112,14,113105 114,000000012847,1
113105 1000280000000112,15,113105 115,000000012848,1
113105 1000280000000112,16,113105 116,000000012849,1
113105 1000280000000112,19,113105 119,000000012850,1
113105 1000280000000112,22,113105 122,000000012851,1
113105 1000280000000112,43,113105 143,000000012852,1
113105 1000280000000112,44,113105 144,000000012853,1
113105 1000280000000112,46,113105 146,000000012854,1
113105 1000280000000112,56,113105 156,000000012855,1
113105 1000280000000112,73,113105 173,000000012856,1
113105 1000280000000112,74,113105 174,000000012857,1
113105 1000280000000112,75,113105 175,000000012858,1
113105 1000280000000112,77,113105 177,000000012859,1
113105 1000280000000112,82,113105 182,000000012860,1
113105 1000280000000112,89,113105 189,000000012861,1
113105 1000280000000112,96,113105 196,000000012862,1
113105 1000280000000112,101,113105 1101,000000012863,1
113105 1000280000000112,103,113105 1103,000000012864,1
113105 1000280000000112,104,113105 1104,000000012865,1
113105 1000280000000112,111,113105 1111,000000012866,1
113105 1000280000000112,112,113105 1112,000000012867,1
113105 1000280000000112,128,113105 1128,000000012868,1
113105 1000280000000112,129,113105 1129,000000012869,1
113105 1000280000000112,131,113105 1131,000000012870,1
113105 1000280000000112,133,113105 1133,000000012871,1
113105 1000280000000112,137,113105 1137,000000012872,1
113105 1000280000000112,145,113105 1145,000000012873,1
113105 1000280000000112,146,113105 1146,000000012874,1
113105 1000280000000112,149,113105 1149,000000012875,1
113105 1000280000000112,157,113105 1157,000000012876,1
113105 1000280000000112,159,113105 1159,000000012877,1
113105 1000280000000112,160,113105 1160,000000012878,1
113105 1000280000000112,161,113105 1161,000000012879,1
113105 1000320000000113,165,113105 1165,000000012880,1
113105 1000320000000113,172,113105 1172,000000012881,1
113105 1000320000000113,175,113105 1175,000000012882,1
113105 1000320000000113,177,113105 1177,000000012883,1
113105 1000320000000113,189,113105 1189,000000012884,1
113105 1000320000000113,205,113105 1205,000000012885,1
113105 1000320000000113,216,113105 1216,000000012886,1
113105 1000320000000113,222,113105 1222,000000012887,1
113105 1000320000000113,226,113105 1226,000000012888,1
113105 1000320000000113,227,113105 1227,000000012889,1
113105 1000320000000113,228,113105 1228,000000012890,1
113105 1000320000000113,232,113105 1232,000000012891,1
113105 1000320000000113,235,113105 1235,000000012892,1
113105 1000320000000113,239,113105 1239,000000012893,1
113105 1000320000000113,241,113105 1241,000000012894,1
113105 1000320000000113,245,113105 1245,000000012895,1
113105 1000320000000113,246,113105 1246,000000012896,1
113105 1000320000000113,250,113105 1250,000000012897,1
113105 1000320000000113,266,113105 1266,000000012898,1
113105 1000320000000113,269,113105 1269,000000012899,1
113105 1000320000000113,270,113105 1270,000000012900,1
113105 1000320000000113,277,113105 1277,000000012901,1
113105 1000320000000113,278,113105 1278,000000012902,1
113105 1000320000000113,287,113105 1287,000000012903,1
113105 1000320000000113,290,113105 1290,000000012904,1
113105 1000320000000113,291,113105 1291,000000012905,1
113105 1000320000000113,293,113105 1293,000000012906,1
113105 1000320000000113,295,113105 1295,000000012907,1
113105 1000320000000113,297,113105 1297,000000012908,1
113105 1000320000000113,300,113105 1300,000000012909,1
113105 1000320000000113,301,113105 1301,000000012910,1
113105 1000320000000113,315,113105 1315,000000012911,1
113105 1000320000000113,319,113105 1319,000000012912,1
113105 1000320000000113,329,113105 1329,000000012913,1
113105 1000320000000113,339,113105 1339,000000012914,1
113105 1000320000000113,362,113105 1362,000000012915,1
113105 1000320000000113,373,113105 1373,000000012916,1
113105 1000300000000114,386,113105 1386,000000012917,1
113105 1000300000000114,392,113105 1392,000000012918,1
113105 1000300000000114,412,113105 1412,000000012919,1
113105 1000300000000114,420,113105 1420,000000012920,1
113105 1000300000000114,421,113105 1421,000000012921,1
113105 1000300000000114,423,113105 1423,000000012922,1
113105 1000300000000114,425,113105 1425,000000012923,1
113105 1000300000000114,426,113105 1426,000000012924,1
113105 1000300000000114,430,113105 1430,000000012925,1
113105 1000300000000114,437,113105 1437,000000012926,1
113105 1000300000000114,451,113105 1451,000000012927,1
113105 1000300000000114,455,113105 1455,000000012928,1
113105 1000300000000114,457,113105 1457,000000012929,1
113105 1000300000000114,458,113105 1458,000000012930,1
113105 1000300000000114,470,113105 1470,000000012931,1
113105 1000300000000114,473,113105 1473,000000012932,1
113105 1000300000000114,485,113105 1485,000000012933,1
113105 1000300000000114,521,113105 1521,000000012934,1
113104 1000080000000198,349,113104 1349,000000013757,1
113104 1000080000000198,350,113104 1350,000000013758,1
113104 1000080000000198,361,113104 1361,000000013759,1
113104 1000080000000198,362,113104 1362,000000013760,1
113104 1000080000000198,416,113104 1416,000000013761,1
113104 1000080000000198,417,113104 1417,000000013762,1
113104 1000080000000198,418,113104 1418,000000013763,1
113104 1000080000000198,420,113104 1420,000000013764,1
113104 1000080000000198,426,113104 1426,000000013765,1
113104 1000080000000198,447,113104 1447,000000013766,1
113104 1000080000000198,455,113104 1455,000000013767,1
113104 1000080000000198,456,113104 1456,000000013768,1
113104 1000080000000198,467,113104 1467,000000013769,1
113104 1000080000000198,474,113104 1474,000000013770,1
113104 1000080000000198,476,113104 1476,000000013771,1
113104 1000080000000198,477,113104 1477,000000013772,1
113104 1000080000000198,478,113104 1478,000000013773,1
113104 1000080000000198,479,113104 1479,000000013774,1
113104 1000080000000198,497,113104 1497,000000013775,1
113104 1000080000000198,504,113104 1504,000000013776,1
